species,Sample,treat,Order,feed,name,length
LUAL,LUAL4,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL4,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL4,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL4,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL4,T,HETE,omni,HETEROPTERA,1
LUAL,LUAL4,T,HYME,pred,HYMENOPTERA,3.5
LUAL,LUAL4,T,HYME,pred,HYMENOPTERA,4
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL4,T,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL5,C,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL5,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL5,C,HETE,omni,HETEROPTERA,1
LUAL,LUAL5,C,HETE,omni,HETEROPTERA,2
LUAL,LUAL5,C,LEPI,herb,LEPIDOPTERA,2.5
LUAL,LUAL5,C,LEPI,herb,LEPIDOPTERA,3
LUAL,LUAL5,C,LEPI,herb,LEPIDOPTERA,3
LUAL,LUAL5,C,NEUR,pred,NEUROPTERA,3
LUAL,LUAL5,C,PSOC,herb,PSOCOPTERA,1
LUAL,LUAL5,C,PSOC,herb,PSOCOPTERA,1.5
LUAL,LUAL5,C,PSOC,herb,PSOCOPTERA,2
LUAL,LUAL5,C,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL5,C,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL5,C,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL5,C,STER,herb,STERNORRHYNCHA,2
LUAL,LUAL5,C,STER,herb,STERNORRHYNCHA,2
LUAL,LUAL6,T,ARAN,pred,ARANEAE,1
LUAL,LUAL6,T,ARAN,pred,ARANEAE,1.5
LUAL,LUAL6,T,ARAN,pred,ARANEAE,3.5
LUAL,LUAL6,T,ARAN,pred,ARANEAE,4.5
LUAL,LUAL6,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL6,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL6,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL6,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL6,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL6,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL6,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL6,T,HETE,omni,HETEROPTERA,1.5
LUAL,LUAL6,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL6,T,HETE,omni,HETEROPTERA,3
LUAL,LUAL6,T,HETE,omni,HETEROPTERA,3
LUAL,LUAL6,T,HETE,omni,HETEROPTERA,3
LUAL,LUAL6,T,ORTH,herb,ORTHOPTERA,3
LUAL,LUAL6,T,ORTH,herb,ORTHOPTERA,3
LUAL,LUAL6,T,ORTH,herb,ORTHOPTERA,4.5
LUAL,LUAL6,T,ORTH,herb,ORTHOPTERA,4.5
LUAL,LUAL6,T,ORTH,herb,ORTHOPTERA,4.5
LUAL,LUAL6,T,STER,herb,STERNORRHYNCHA,2.5
LUAL,LUAL6,T,STER,herb,STERNORRHYNCHA,3
LUAL,LUAL7,T,ACAR,pred,ACARINA,0.5
LUAL,LUAL7,T,ACAR,pred,ACARINA,1.5
LUAL,LUAL7,T,ARAN,pred,ARANEAE,2.5
LUAL,LUAL7,T,ARAN,pred,ARANEAE,3
LUAL,LUAL7,T,ARAN,pred,ARANEAE,3.5
LUAL,LUAL7,T,ARAN,pred,ARANEAE,6
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,3.5
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,4
LUAL,LUAL7,T,AUCH,herb,AUCHENORRHYNCHA,4.5
LUAL,LUAL7,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL7,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL7,T,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL7,T,DIPT,herb,DIPTERA,1.5
LUAL,LUAL7,T,HETE,omni,HETEROPTERA,5
LUAL,LUAL7,T,HETE,omni,HETEROPTERA,5.5
LUAL,LUAL7,T,HYME,pred,HYMENOPTERA,2.5
LUAL,LUAL7,T,HYME,pred,HYMENOPTERA,3
LUAL,LUAL7,T,HYME,pred,HYMENOPTERA,3
LUAL,LUAL7,T,HYME,pred,HYMENOPTERA,3.5
LUAL,LUAL7,T,LEPI,herb,LEPIDOPTERA,4
LUAL,LUAL7,T,LEPI,herb,LEPIDOPTERA,6.5
LUAL,LUAL7,T,THYS,herb,THYSANURA,3
LUAL,LUAL8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL8,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL8,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL8,C,AUCH,herb,AUCHENORRHYNCHA,4
LUAL,LUAL8,C,AUCH,herb,AUCHENORRHYNCHA,4.5
LUAL,LUAL8,C,AUCH,herb,AUCHENORRHYNCHA,5
LUAL,LUAL8,C,HETE,herb,STERNORRHYNCHA,1
LUAL,LUAL8,C,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL8,C,STER,herb,STERNORRHYNCHA,2
LUAL,LUAL9,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL9,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL9,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL9,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL9,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL9,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL9,C,AUCH,herb,AUCHENORRHYNCHA,3.5
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,0.5
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,1
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,1
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,1
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,3
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,3
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,3
LUAL,LUAL9,C,COLE,herb,COLEOPTERA,3
LUAL,LUAL9,C,DIPT,herb,DIPTERA,1.5
LUAL,LUAL9,C,DIPT,herb,DIPTERA,2
LUAL,LUAL9,C,DIPT,herb,DIPTERA,3
LUAL,LUAL9,C,HYME,pred,HYMENOPTERA,2
LUAL,LUAL9,C,PSOC,herb,PSOCOPTERA,2
LUAL,LUAL9,C,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL9,C,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL9,C,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL9,C,STER,herb,STERNORRHYNCHA,2
LUAL,LUAL9,C,STER,herb,STERNORRHYNCHA,2
SAAP,SAAP1,T,ARAN,pred,ARANEAE,4.5
SAAP,SAAP1,T,ARAN,pred,ARANEAE,7.5
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP1,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,2
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,2.5
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,3.5
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,3.5
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP1,T,HETE,omni,HETEROPTERA,4
SAAP,SAAP1,T,HETE,omni,HETEROPTERA,5
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP1,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP1,T,DIPT,herb,DIPTERA,3
SAAP,SAAP1,T,HYME,pred,HYMENOPTERA,1.5
SAAP,SAAP1,T,HYME,pred,HYMENOPTERA,4
SAAP,SAAP1,T,HYME,pred,HYMENOPTERA,4
SAAP,SAAP1,T,HYME,pred,HYMENOPTERA,6
SAAP,SAAP1,T,ORTH,herb,ORTHOPTERA,3
SAAP,SAAP1,T,PSOC,herb,PSOCOPTERA,1.5
SAAP,SAAP1,T,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP1,T,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP1,T,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP1,T,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP1,T,STER,herb,STERNORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,0.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,HETE,omni,HETEROPTERA,1.5
SAAP,SAAP10,T,HETE,omni,HETEROPTERA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP10,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP10,T,HETE,omni,HETEROPTERA,2
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP10,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,1
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,1.5
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,2
SAAP,SAAP10,T,HETE,omni,HETEROPTERA,2.5
SAAP,SAAP10,T,HETE,omni,HETEROPTERA,2.5
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,2.5
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,2.5
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP10,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP10,T,DIPT,herb,DIPTERA,2
SAAP,SAAP10,T,DIPT,herb,DIPTERA,2.5
SAAP,SAAP10,T,HYME,pred,HYMENOPTERA,2.5
SAAP,SAAP10,T,HYME,pred,HYMENOPTERA,3
SAAP,SAAP10,T,HYME,pred,HYMENOPTERA,3
SAAP,SAAP10,T,HYME,pred,HYMENOPTERA,3
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,4
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,4
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,4.5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,5
SAAP,SAAP11,T,AUCH,herb,AUCHENORRHYNCHA,5
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,1
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,2
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,2.5
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,2.5
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,2.5
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,3.5
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,3.5
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,6
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,6.5
SAAP,SAAP11,T,COLE,herb,COLEOPTERA,7
SAAP,SAAP11,T,HYME,pred,HYMENOPTERA,1.5
SAAP,SAAP11,T,LEPI,herb,LEPIDOPTERA,3
SAAP,SAAP12,C,ARAN,pred,ARANEAE,2
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,4
SAAP,SAAP12,C,AUCH,herb,AUCHENORRHYNCHA,4.5
SAAP,SAAP12,C,LEPI,herb,LEPIDOPTERA,3.5
SAAP,SAAP12,C,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP12,C,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP12,C,STER,herb,STERNORRHYNCHA,2
SAAP,SAAP15,T,ACAR,pred,ACARINA,2
SAAP,SAAP15,T,ARAN,pred,ARANEAE,1
SAAP,SAAP15,T,ARAN,pred,ARANEAE,3
SAAP,SAAP15,T,ARAN,pred,ARANEAE,6
SAAP,SAAP15,T,ARAN,pred,ARANEAE,6.5
SAAP,SAAP15,T,ARCH,herb,ARCHAEOGNATHA,4.5
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP15,T,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,1.5
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP15,T,HETE,omni,HETEROPTERA,3
SAAP,SAAP15,T,HETE,omni,HETEROPTERA,3
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,3
SAAP,SAAP15,T,HETE,omni,HETEROPTERA,3
SAAP,SAAP15,T,HETE,omni,HETEROPTERA,4
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP15,T,COLE,herb,COLEOPTERA,4
SAAP,SAAP15,T,HETE,omni,HETEROPTERA,1.5
SAAP,SAAP15,T,HYME,pred,HYMENOPTERA,1.5
SAAP,SAAP15,T,HYME,pred,HYMENOPTERA,2
SAAP,SAAP15,T,HYME,pred,HYMENOPTERA,2
SAAP,SAAP15,T,HYME,pred,HYMENOPTERA,2.5
SAAP,SAAP15,T,HYME,pred,HYMENOPTERA,3
SAAP,SAAP15,T,HYME,pred,HYMENOPTERA,3.5
SAAP,SAAP15,T,HYME,pred,HYMENOPTERA,3.5
SAAP,SAAP15,T,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP2,C,ARAN,pred,ARANEAE,2
SAAP,SAAP2,C,ARAN,pred,ARANEAE,2
SAAP,SAAP2,C,ARAN,pred,ARANEAE,3
SAAP,SAAP2,C,ARCH,herb,ARCHAEOGNATHA,5
SAAP,SAAP2,C,ARCH,herb,ARCHAEOGNATHA,6.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP2,C,HETE,omni,HETEROPTERA,2
SAAP,SAAP2,C,HETE,omni,HETEROPTERA,2
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,3
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP2,C,AUCH,herb,AUCHENORRHYNCHA,3.5
SAAP,SAAP2,C,COLE,herb,COLEOPTERA,3
SAAP,SAAP2,C,LEPI,herb,LEPIDOPTERA,7
SAAP,SAAP2,C,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP2,C,STER,herb,STERNORRHYNCHA,1.5
SAAP,SAAP2,C,STER,herb,STERNORRHYNCHA,2
SAAP,SAAP3,T,ARAN,pred,ARANEAE,5.5
SAAP,SAAP3,T,ARCH,herb,ARCHAEOGNATHA,6
SAAP,SAAP3,T,ARCH,herb,ARCHAEOGNATHA,7
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,1
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,1.5
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,2
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
SAAP,SAAP3,T,AUCH,herb,AUCHENORRHYNCHA,3
