"species","Sample","treat","Order","feed","name","length","Taxa","a","b","biomass"
"LUAL","LUAL3","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL3","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL3","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL3","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL6","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL6","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL8","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL9","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL9","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"LUAL","LUAL9","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP15","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP15","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP15","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP15","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP5","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP8","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP8","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP8","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME1","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME11","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME11","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME12","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME12","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME12","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME12","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME14","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME2","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME4","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME6","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"SAME","SAME9","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCHENORRHYNCHA",0.0548,2.354,0.473730491561011
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA2","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA2","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARCA","ARCA8","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO1","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO1","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO1","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO1","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO11","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO11","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO13","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO3","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO4","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO4","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO4","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO6","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO7","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO7","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO7","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO8","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO8","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO9","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO9","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO9","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO9","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ARDO","ARDO9","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA14","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA2","C","AUCH","herb","COLEOPTERA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA3","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA5","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA5","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA5","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA5","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA8","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA8","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ENCA","ENCA9","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA10","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA10","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA10","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA6","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA6","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA7","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA7","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERFA","ERFA8","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA10","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA13","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA2","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA2","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA4","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA5","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA5","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ERPA","ERPA8","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME1","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME12","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME12","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME13","C","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME5","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME5","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME6","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME6","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"ISME","ISME7","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",3,"AUCHENORRHYNCHA",0.0548,2.354,0.727652443539659
